id;code;okved;version;ismain
b60f86e0-b525-428e-999a-e615117e6d9d;79.90.3;Деятельность по предоставлению туристических услуг, связанных с бронированием;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;14.13;Производство прочей верхней одежды;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;46.41;Торговля оптовая текстильными изделиями;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;53.20.31;Деятельность по курьерской доставке различными видами транспорта;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;93.11;Деятельность спортивных объектов;2014;0
f50e74ac-d236-4647-b433-ba589e0afa9c;46.38.24;Торговля оптовая крупами;2014;0
a3a29c57-47d1-4613-bbbc-2d94eb13a109;47.91;Торговля розничная по почте или по информационно-коммуникационной сети Интернет;2014;0
3a742f2d-f920-427b-9e6b-c9b52bd62fcd;45.19;Торговля прочими автотранспортными средствами;2014;0
4c22e8f5-e45a-49c5-9b0d-5f024795ec72;60.2;Деятельность в области телевизионного вещания;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;03.22.3;Рыбоводство прудовое;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;42.99;Строительство прочих инженерных сооружений, не включенных в другие группировки;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;33.12;Ремонт машин и оборудования;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;31.01;Производство мебели для офисов и предприятий торговли;2014;0
09b7c5aa-02e8-40c6-8e62-682cdbf82c94;52.10.21;Хранение и складирование нефти и продуктов ее переработки;2014;0
cc601ccb-98dc-4cab-bced-116507451a99;79.11;Деятельность туристических агентств;2014;0
b5fd9663-37de-41ed-aa12-0d41b65ef33f;41.2;Строительство жилых и нежилых зданий;2014;0
b5fd9663-37de-41ed-aa12-0d41b65ef33f;16.23.2;Производство сборных деревянных строений;2014;0
891626ec-9920-407d-b95d-1c59ca7b5f2c;46.33.2;Торговля оптовая яйцами;2014;0
8b065806-3242-4331-ab45-643d5c895362;82.92;Деятельность по упаковыванию товаров;2014;0
f18e078a-77b5-4c35-a474-3b252d01e722;25.99.25;Производство фурнитуры из недрагоценных металлов для одежды, обуви, кожгалантереи и прочих изделий, в том числе крючков, пряжек, застежек, петелек, колечек, трубчатых и раздвоенных заклепок и др.;2014;0
63460aba-1da4-464b-a44c-dd181d5d903f;59.12;Деятельность монтажно-компоновочная в области производства кинофильмов, видеофильмов и телевизионных программ;2014;0
63460aba-1da4-464b-a44c-dd181d5d903f;82.3;Деятельность по организации конференций и выставок;2014;0
d6388546-f918-4463-a18a-a0aec4615598;18.12;Прочие виды полиграфической деятельности;2014;0
3b2e5529-21aa-497a-bdc7-afafb381cf50;43.33;Работы по устройству покрытий полов и облицовке стен;2014;0
9a481502-a89f-4b74-a9ec-e1f82adf8dba;43.34;Производство малярных и стекольных работ;2014;0
9a481502-a89f-4b74-a9ec-e1f82adf8dba;43.31;Производство штукатурных работ;2014;0
67afe419-1783-45ec-9c68-30a4a0ce0fc7;46.36;Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями;2014;0
67afe419-1783-45ec-9c68-30a4a0ce0fc7;47.89;Торговля розничная в нестационарных торговых объектах и на рынках прочими товарами;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;49.41.3;Аренда грузового автомобильного транспорта с водителем;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;47.91.1;Торговля розничная по почте;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;52.1;Деятельность по складированию и хранению;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;49.39;Деятельность прочего сухопутного пассажирского транспорта, не включенная в другие группировки;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.40.1;Торговля оптовая мотоциклами, их деталями, узлами и принадлежностями;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.19;Торговля прочими автотранспортными средствами;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;49.41.2;Перевозка грузов неспециализированными автотранспортными средствами;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;43.12;Подготовка строительной площадки;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;49.41.1;Перевозка грузов специализированными автотранспортными средствами;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.19.31;Торговля розничная прочими автотранспортными средствами, кроме пассажирских, через информационно-коммуникационную сеть Интернет;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.11.2;Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах;2014;0
b60f86e0-b525-428e-999a-e615117e6d9d;79.9;Услуги по бронированию прочие и сопутствующая деятельность;2014;0
1fde9674-fbef-4453-b233-3b9d3bc2d5cf;47.8;Торговля розничная в нестационарных торговых объектах и на рынках;2014;1
2330193c-1925-4778-9bec-02e4bf1568aa;14.19.13;Производство трикотажных или вязаных перчаток, рукавиц (варежек) и митенок;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;49.42;Предоставление услуг по перевозкам;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;73.11;Деятельность рекламных агентств;2014;0
f50e74ac-d236-4647-b433-ba589e0afa9c;47.11;Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах;2014;0
a3a29c57-47d1-4613-bbbc-2d94eb13a109;47.99;Торговля розничная прочая вне магазинов, палаток, рынков;2014;0
3a742f2d-f920-427b-9e6b-c9b52bd62fcd;45.2;Техническое обслуживание и ремонт автотранспортных средств;2014;0
4c22e8f5-e45a-49c5-9b0d-5f024795ec72;18.2;Копирование записанных носителей информации;2014;0
4c22e8f5-e45a-49c5-9b0d-5f024795ec72;73.12;Представление в средствах массовой информации;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;42.11;Строительство автомобильных дорог и автомагистралей;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;81.29;Деятельность по чистке и уборке прочая;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;81.1;Деятельность по комплексному обслуживанию помещений;2014;0
09b7c5aa-02e8-40c6-8e62-682cdbf82c94;47.3;Торговля розничная моторным топливом в специализированных магазинах;2014;1
754d61f1-ddff-4835-9902-a40d9b0781a5;47.11.2;Торговля розничная незамороженными продуктами, включая напитки и табачные изделия, в неспециализированных магазинах;2014;0
aab65d39-809d-4a7b-b50d-821977ddbfcf;49.42;Предоставление услуг по перевозкам;2014;0
b5fd9663-37de-41ed-aa12-0d41b65ef33f;43.22;Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха;2014;0
67afe419-1783-45ec-9c68-30a4a0ce0fc7;46.32;Торговля оптовая мясом и мясными продуктами;2014;0
67afe419-1783-45ec-9c68-30a4a0ce0fc7;47.26;Торговля розничная табачными изделиями в специализированных магазинах;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;78.1;Деятельность агентств по подбору персонала;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;69.1;Деятельность в области права;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;47.11.3;Деятельность по розничной торговле большим товарным ассортиментом с преобладанием продовольственных товаров в неспециализированных магазинах;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;63.91;Деятельность информационных агентств;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;68.20.2;Аренда и управление собственным или арендованным нежилым недвижимым имуществом;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;66.19.4;Деятельность по предоставлению консультационных услуг по вопросам финансового посредничества;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.11.31;Торговля розничная легковыми автомобилями и легкими автотранспортными средствами через информационно-коммуникационную сеть Интернет;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;47.11;Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;43.29;Производство прочих строительно-монтажных работ;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;74.2;Деятельность в области фотографии;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;60.2;Деятельность в области телевизионного вещания;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.40.4;Деятельность агентов по оптовой торговле мотоциклами, их деталями, узлами и принадлежностями;2014;0
b60f86e0-b525-428e-999a-e615117e6d9d;79.12;Деятельность туроператоров;2014;1
f331c630-02c1-4e20-b219-51a748a97aa5;68.2;Аренда и управление собственным или арендованным недвижимым имуществом;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;14.31;Производство вязаных и трикотажных чулочно-носочных изделий;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;47.99;Торговля розничная прочая вне магазинов, палаток, рынков;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;63.91;Деятельность информационных агентств;2014;0
f50e74ac-d236-4647-b433-ba589e0afa9c;46.36.1;Торговля оптовая сахаром;2014;0
a3a29c57-47d1-4613-bbbc-2d94eb13a109;93.11;Деятельность спортивных объектов;2014;0
3a742f2d-f920-427b-9e6b-c9b52bd62fcd;80.2;Деятельность систем обеспечения безопасности;2014;0
4c22e8f5-e45a-49c5-9b0d-5f024795ec72;59.11;Производство кинофильмов, видеофильмов и телевизионных программ;2014;0
4c22e8f5-e45a-49c5-9b0d-5f024795ec72;90.01;Деятельность в области исполнительских искусств;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;81.3;Деятельность по благоустройству ландшафта;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;2.1;Лесоводство и прочая лесохозяйственная деятельность;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;43.99;Работы строительные специализированные прочие, не включенные в другие группировки;2014;0
09b7c5aa-02e8-40c6-8e62-682cdbf82c94;46.71;Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами;2014;0
c19fbfc6-2bf9-448c-a1b3-7e10f0737a80;45.2;Техническое обслуживание и ремонт автотранспортных средств;2014;1
535fa058-8c54-49b4-8293-e3b1cf9fd117;77.11;Аренда и лизинг легковых автомобилей и легких автотранспортных средств;2014;0
b5fd9663-37de-41ed-aa12-0d41b65ef33f;43.34;Производство малярных и стекольных работ;2014;0
891626ec-9920-407d-b95d-1c59ca7b5f2c;46.32.3;Торговля оптовая консервами из мяса и мяса птицы;2014;0
8b065806-3242-4331-ab45-643d5c895362;82.99;Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;46.19;Деятельность агентов по оптовой торговле универсальным ассортиментом товаров;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;46.34.21;Торговля оптовая алкогольными напитками, кроме пива и пищевого этилового спирта;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;49.41.2;Перевозка грузов неспециализированными автотранспортными средствами;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;46.17.21;Деятельность агентов по оптовой торговле безалкогольными напитками;2014;0
0efa1e51-2876-44f0-bb09-1c9313630826;46.33.3;Торговля оптовая пищевыми маслами и жирами;2014;0
67afe419-1783-45ec-9c68-30a4a0ce0fc7;47.21;Торговля розничная фруктами и овощами в специализированных магазинах;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.31.1;Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;43.11;Разборка и снос зданий;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;47.11.2;Торговля розничная незамороженными продуктами, включая напитки и табачные изделия, в неспециализированных магазинах;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;52.29;Деятельность вспомогательная прочая, связанная с перевозками;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;96.09;Предоставление прочих персональных услуг, не включенных в другие группировки;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;70.22;Консультирование по вопросам коммерческой деятельности и управления;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.32;Торговля розничная автомобильными деталями, узлами и принадлежностями;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.19.4;Торговля оптовая прочими автотранспортными средствами, кроме пассажирских, за вознаграждение или на договорной основе;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.19.39;Торговля розничная прочими автотранспортными средствами, кроме пассажирских, прочая, не включенная в другие группировки;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.19.1;Торговля оптовая прочими автотранспортными средствами, кроме пассажирских;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.19.2;Торговля розничная прочими автотранспортными средствами, кроме пассажирских, в специализированных магазинах;2014;0
94aa3c00-d9ad-4c47-99ca-41c427421ee4;49.42;Предоставление услуг по перевозкам;2014;0
e5a6d507-0441-4e63-ac20-b319ef65153c;47.78.9;Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;14.19.1;Производство трикотажной или вязаной одежды для детей младшего возраста, спортивной или прочей одежды, аксессуаров и деталей одежды;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;47.91;Торговля розничная по почте или по информационно-коммуникационной сети Интернет;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;70.21;Деятельность в сфере связей с общественностью;2014;0
f50e74ac-d236-4647-b433-ba589e0afa9c;46.9;Торговля оптовая неспециализированная;2014;0
a3a29c57-47d1-4613-bbbc-2d94eb13a109;47.78;Торговля розничная прочая в специализированных магазинах;2014;0
3a742f2d-f920-427b-9e6b-c9b52bd62fcd;68.1;Покупка и продажа собственного недвижимого имущества;2014;0
4c22e8f5-e45a-49c5-9b0d-5f024795ec72;59.12;Деятельность монтажно-компоновочная в области производства кинофильмов, видеофильмов и телевизионных программ;2014;0
4c22e8f5-e45a-49c5-9b0d-5f024795ec72;73.2;Исследование конъюнктуры рынка и изучение общественного мнения;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;33.2;Монтаж промышленных машин и оборудования;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;3.12;Рыболовство пресноводное;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;2.4;Предоставление услуг в области лесоводства и лесозаготовок;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;43.12;Подготовка строительной площадки;2014;0
09b7c5aa-02e8-40c6-8e62-682cdbf82c94;47.78.9;Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах;2014;0
cc601ccb-98dc-4cab-bced-116507451a99;93.29.9;Деятельность зрелищно-развлекательная прочая, не включенная в другие группировки;2014;1
b5fd9663-37de-41ed-aa12-0d41b65ef33f;16.24;Производство деревянной тары;2014;0
b5fd9663-37de-41ed-aa12-0d41b65ef33f;43.31;Производство штукатурных работ;2014;0
891626ec-9920-407d-b95d-1c59ca7b5f2c;46.33;Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами;2014;0
8b065806-3242-4331-ab45-643d5c895362;81.22;Деятельность по чистке и уборке жилых зданий и нежилых помещений прочая;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;56.29;Деятельность предприятий общественного питания по прочим видам организации питания;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;47.24;Торговля розничная хлебом и хлебобулочными изделиями и кондитерскими изделиями в специализированных магазинах;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;56.10.3;Деятельность ресторанов и баров по обеспечению питанием в железнодорожных вагонахресторанах и на судах;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;47.91.4;Торговля розничная, осуществляемая непосредственно при помощи телевидения, радио, телефона;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.11.3;Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;49.41;Деятельность автомобильного грузового транспорта;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;81.21;Деятельность по общей уборке зданий;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;93.29.2;Деятельность танцплощадок, дискотек, школ танцев;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;60.1;Деятельность в области радиовещания;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;73.20.2;Деятельность по изучению общественного мнения;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;66.29;Деятельность вспомогательная прочая в сфере страхования и пенсионного обеспечения;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;43.32;Работы столярные и плотничные;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;74.3;Деятельность по письменному и устному переводу;2014;0
b8e47e61-a9ba-48de-b0da-4f58a3759d58;45.20.1;Техническое обслуживание и ремонт легковых автомобилей и легких грузовых автотранспортных средств;2014;0
b60f86e0-b525-428e-999a-e615117e6d9d;79.90.2;Деятельность по предоставлению экскурсионных туристических услуг;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;93.29;Деятельность зрелищно-развлекательная прочая;2014;1
2330193c-1925-4778-9bec-02e4bf1568aa;18.12;Прочие виды полиграфической деятельности;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;81.3;Деятельность по благоустройству ландшафта;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;71.12;Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях;2014;0
f50e74ac-d236-4647-b433-ba589e0afa9c;77.39.1;Аренда и лизинг прочих сухопутных транспортных средств и оборудования;2014;0
a3a29c57-47d1-4613-bbbc-2d94eb13a109;93.19;Деятельность в области спорта прочая;2014;0
3a742f2d-f920-427b-9e6b-c9b52bd62fcd;68.2;Аренда и управление собственным или арендованным недвижимым имуществом;2014;0
abbc4eb0-22f0-4531-b288-f9fc5e39435c;47.8;Торговля розничная в нестационарных торговых объектах и на рынках;2014;1
4c22e8f5-e45a-49c5-9b0d-5f024795ec72;66.3;Деятельность по управлению фондами;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;43.13;Разведочное бурение;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;42.21;Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;49.32;Деятельность легкового такси и арендованных легковых автомобилей с водителем;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;63.91;Деятельность информационных агентств;2014;0
09b7c5aa-02e8-40c6-8e62-682cdbf82c94;52.10.23;Хранение и складирование прочих жидких или газообразных грузов;2014;0
cc601ccb-98dc-4cab-bced-116507451a99;47.19;Торговля розничная прочая в неспециализированных магазинах;2014;0
b5fd9663-37de-41ed-aa12-0d41b65ef33f;16.23;Производство прочих деревянных строительных конструкций и столярных изделий;2014;0
a8f7e147-ab5e-493c-b714-62ba8bb566c5;43.21;Производство электромонтажных работ;2014;1
891626ec-9920-407d-b95d-1c59ca7b5f2c;46.36.1;Торговля оптовая сахаром;2014;0
8b065806-3242-4331-ab45-643d5c895362;43.99.7;Работы по сборке и монтажу сборных конструкций;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;47.23;Торговля розничная рыбой, ракообразными и моллюсками в специализированных магазинах;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;47.22;Торговля розничная мясом и мясными продуктами в специализированных магазинах;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;46.17.22;Деятельность агентов по оптовой торговле алкогольными напитками, кроме пива;2014;0
0efa1e51-2876-44f0-bb09-1c9313630826;47.29.2;Торговля розничная пищевыми маслами и жирами в специализированных магазинах;2014;0
6ab13abc-78c3-4fef-9eee-f655ef604bf9;43.99.6;Работы каменные и кирпичные;2014;0
6ab13abc-78c3-4fef-9eee-f655ef604bf9;43.32;Работы столярные и плотничные;2014;0
190af5ea-ef09-498c-8be8-bd079ba24360;2.2;Лесозаготовки;2014;1
a027591d-fa9c-48c4-8532-cbae8d7d5c1b;18.12;Прочие виды полиграфической деятельности;2014;0
ab5142e2-4d36-42c3-adcc-317e55af1910;73.11;Деятельность рекламных агентств;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;56.29;Деятельность предприятий общественного питания по прочим видам организации питания;2014;0
2330193c-1925-4778-9bec-02e4bf1568aa;93.21;Деятельность парков культуры и отдыха и тематических парков;2014;0
f50e74ac-d236-4647-b433-ba589e0afa9c;49.41.2;Перевозка грузов неспециализированными автотранспортными средствами;2014;0
3a742f2d-f920-427b-9e6b-c9b52bd62fcd;80.3;Деятельность по расследованию;2014;1
3a742f2d-f920-427b-9e6b-c9b52bd62fcd;49.32;Деятельность легкового такси и арендованных легковых автомобилей с водителем;2014;0
4c22e8f5-e45a-49c5-9b0d-5f024795ec72;70.22;Консультирование по вопросам коммерческой деятельности и управления;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;93.21;Деятельность парков культуры и отдыха и тематических парков;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;43.31;Производство штукатурных работ;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;16.1;Распиловка и строгание древесины;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;2.2;Лесозаготовки;2014;0
754d61f1-ddff-4835-9902-a40d9b0781a5;47.29.35;Торговля розничная чаем, кофе, какао в специализированных магазинах;2014;1
aab65d39-809d-4a7b-b50d-821977ddbfcf;49.41;Деятельность автомобильного грузового транспорта;2014;1
b5fd9663-37de-41ed-aa12-0d41b65ef33f;43.29;Производство прочих строительно-монтажных работ;2014;0
891626ec-9920-407d-b95d-1c59ca7b5f2c;46.32;Торговля оптовая мясом и мясными продуктами;2014;1
891626ec-9920-407d-b95d-1c59ca7b5f2c;46.38.1;Торговля оптовая рыбой, ракообразными и моллюсками, консервами и пресервами из рыбы и морепродуктов;2014;0
8b065806-3242-4331-ab45-643d5c895362;95.11;Ремонт компьютеров и периферийного компьютерного оборудования;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;47.11;Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;46.36.1;Торговля оптовая сахаром;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;47.72;Торговля розничная обувью и изделиями из кожи в специализированных магазинах;2014;0
0efa1e51-2876-44f0-bb09-1c9313630826;10.51.3;Производство сыра и сырных продуктов;2014;1
6ab13abc-78c3-4fef-9eee-f655ef604bf9;42.22;Строительство коммунальных объектов для обеспечения электроэнергией и телекоммуникациями;2014;1
6ab13abc-78c3-4fef-9eee-f655ef604bf9;47.19;Торговля розничная прочая в неспециализированных магазинах;2014;0
190af5ea-ef09-498c-8be8-bd079ba24360;02.10.2;Деятельность лесохозяйственная прочая;2014;0
a027591d-fa9c-48c4-8532-cbae8d7d5c1b;32.99.2;Производство пишущих принадлежностей;2014;0
a027591d-fa9c-48c4-8532-cbae8d7d5c1b;47.9;Торговля розничная вне магазинов, палаток, рынков;2014;0
3952c32c-c997-4354-b571-3d64de2b725e;14.31;Производство вязаных и трикотажных чулочно-носочных изделий;2014;0
0dc8661c-a1e9-496a-93d1-aee5790b0ccd;47.29.12;Торговля розничная яйцами в специализированных магазинах;2014;0
0dc8661c-a1e9-496a-93d1-aee5790b0ccd;47.22.2;Торговля розничная продуктами из мяса и мяса птицы в специализированных магазинах;2014;0
0dc8661c-a1e9-496a-93d1-aee5790b0ccd;47.29.35;Торговля розничная чаем, кофе, какао в специализированных магазинах;2014;0
0dc8661c-a1e9-496a-93d1-aee5790b0ccd;96.09;Предоставление прочих персональных услуг, не включенных в другие группировки;2014;0
30b6b305-b0df-4dc8-bd0d-de3cbe6a5da3;31.02;Производство кухонной мебели;2014;0
f9928002-9b68-468b-b370-852dd0bef5fe;70.22;Консультирование по вопросам коммерческой деятельности и управления;2014;1
f9928002-9b68-468b-b370-852dd0bef5fe;68.1;Покупка и продажа собственного недвижимого имущества;2014;0
f9928002-9b68-468b-b370-852dd0bef5fe;41.2;Строительство жилых и нежилых зданий;2014;0
5e30c6d1-986b-4d70-864a-4003dc5a9d74;43.34;Производство малярных и стекольных работ;2014;0
425dfc5f-d446-4975-8100-11229dabca5c;43.31;Производство штукатурных работ;2014;0
e606671a-5390-4df2-844b-8fbe6a23b748;70.22;Консультирование по вопросам коммерческой деятельности и управления;2014;0
285fa8db-a3b3-47a0-abe2-8c8d3b41d175;43.21;Производство электромонтажных работ;2014;0
285fa8db-a3b3-47a0-abe2-8c8d3b41d175;49.41;Деятельность автомобильного грузового транспорта;2014;0
491d2b14-693e-4033-acb6-858567608ead;43.39;Производство прочих отделочных и завершающих работ;2014;0
013736a3-02ae-40a1-b53b-8f05aa6ee7ec;47.99;Торговля розничная прочая вне магазинов, палаток, рынков;2014;0
a3a29c57-47d1-4613-bbbc-2d94eb13a109;47.71;Торговля розничная одеждой в специализированных магазинах;2014;0
4c22e8f5-e45a-49c5-9b0d-5f024795ec72;82.11;Деятельность административно-хозяйственная комплексная по обеспечению работы организации;2014;1
4c22e8f5-e45a-49c5-9b0d-5f024795ec72;73.11;Деятельность рекламных агентств;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;82.99;Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;41.1;Разработка строительных проектов;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;43.32;Работы столярные и плотничные;2014;0
926f5a16-cbd7-4e81-a10b-01da55787a13;42.91;Строительство водных сооружений;2014;0
09b7c5aa-02e8-40c6-8e62-682cdbf82c94;49.41.1;Перевозка грузов специализированными автотранспортными средствами;2014;0
c19fbfc6-2bf9-448c-a1b3-7e10f0737a80;49.41;Деятельность автомобильного грузового транспорта;2014;0
b5fd9663-37de-41ed-aa12-0d41b65ef33f;43.21;Производство электромонтажных работ;2014;1
b5fd9663-37de-41ed-aa12-0d41b65ef33f;16.23.1;Производство деревянных строительных конструкций и столярных изделий;2014;0
891626ec-9920-407d-b95d-1c59ca7b5f2c;46.32.1;Торговля оптовая мясом и мясом птицы, включая субпродукты;2014;0
8b065806-3242-4331-ab45-643d5c895362;55.2;Деятельность по предоставлению мест для краткосрочного проживания;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;46.17.1;Деятельность агентов по оптовой торговле пищевыми продуктами;2014;1
f61657bf-709e-4527-ba4c-7122e1e41ae6;46.34.23;Торговля оптовая пивом;2014;0
f61657bf-709e-4527-ba4c-7122e1e41ae6;47.25;Торговля розничная напитками в специализированных магазинах;2014;0
34c1317a-570b-4a0d-a912-d9e5cd0a7474;52.29;Деятельность вспомогательная прочая, связанная с перевозками;2014;0
0efa1e51-2876-44f0-bb09-1c9313630826;35.14;Торговля электроэнергией;2014;0
6ab13abc-78c3-4fef-9eee-f655ef604bf9;43.99.3;Работы свайные и работы по строительству фундаментов;2014;0
6bfb5a08-020e-487b-945b-82f11fe93e21;49.41;Деятельность автомобильного грузового транспорта;2014;1
a027591d-fa9c-48c4-8532-cbae8d7d5c1b;18.14;Деятельность брошюровочно- переплетная и отделочная и сопутствующие услуги;2014;0
a027591d-fa9c-48c4-8532-cbae8d7d5c1b;47.8;Торговля розничная в нестационарных торговых объектах и на рынках;2014;0
3952c32c-c997-4354-b571-3d64de2b725e;43.39;Производство прочих отделочных и завершающих работ;2014;0
